,"Weekend - Level 1 - Diversified (Average) of 1,200 EVs"
1250,0.44435999999999853
1251,0.4400666666666653
1252,0.4379199999999986
1253,0.4336266666666654
1254,0.4314799999999987
1255,0.429333333333332
1256,0.4228933333333321
1257,0.4250399999999988
1258,0.4250399999999988
1259,0.4314799999999987
1260,0.4314799999999987
1261,0.4314799999999987
1262,0.4336266666666654
1263,0.42718666666666544
1264,0.4250399999999988
1265,0.4250399999999988
1266,0.4228933333333321
1267,0.4250399999999988
1268,0.42718666666666544
1269,0.429333333333332
1270,0.4314799999999987
1271,0.4250399999999988
1272,0.4228933333333321
1273,0.4228933333333321
1274,0.4228933333333321
1275,0.4228933333333321
1276,0.41645333333333223
1277,0.42074666666666555
1278,0.42718666666666544
1279,0.429333333333332
1280,0.42718666666666544
1281,0.41215999999999897
1282,0.4078666666666657
1283,0.405719999999999
1284,0.4078666666666657
1285,0.4014266666666658
1286,0.4014266666666658
1287,0.3949866666666659
1288,0.39713333333333245
1289,0.4014266666666658
1290,0.4035733333333324
1291,0.4100133333333323
1292,0.4078666666666657
1293,0.4078666666666657
1294,0.4078666666666657
1295,0.405719999999999
1296,0.4100133333333323
1297,0.41215999999999897
1298,0.4078666666666657
1299,0.4143066666666656
1300,0.4014266666666658
1301,0.39927999999999914
1302,0.39927999999999914
1303,0.4014266666666658
1304,0.4014266666666658
1305,0.4035733333333324
1306,0.4035733333333324
1307,0.4035733333333324
1308,0.4014266666666658
1309,0.4014266666666658
1310,0.4035733333333324
1311,0.3949866666666659
1312,0.39927999999999914
1313,0.4014266666666658
1314,0.3949866666666659
1315,0.39927999999999914
1316,0.39927999999999914
1317,0.3949866666666659
1318,0.39069333333333256
1319,0.388546666666666
1320,0.3863999999999993
1321,0.38210666666666604
1322,0.388546666666666
1323,0.39283999999999925
1324,0.39069333333333256
1325,0.388546666666666
1326,0.38210666666666604
1327,0.3799599999999994
1328,0.38210666666666604
1329,0.388546666666666
1330,0.39069333333333256
1331,0.39069333333333256
1332,0.39069333333333256
1333,0.388546666666666
1334,0.39069333333333256
1335,0.39283999999999925
1336,0.39283999999999925
1337,0.388546666666666
1338,0.38425333333333267
1339,0.3778133333333327
1340,0.37351999999999946
1341,0.37137333333333283
1342,0.36922666666666626
1343,0.37137333333333283
1344,0.3670799999999996
1345,0.3670799999999996
1346,0.3670799999999996
1347,0.36922666666666626
1348,0.3649333333333329
1349,0.3649333333333329
1350,0.358493333333333
1351,0.358493333333333
1352,0.3627866666666663
1353,0.3649333333333329
1354,0.3627866666666663
1355,0.3649333333333329
1356,0.3649333333333329
1357,0.3670799999999996
1358,0.3627866666666663
1359,0.3649333333333329
1360,0.36922666666666626
1361,0.36922666666666626
1362,0.3670799999999996
1363,0.37137333333333283
1364,0.3670799999999996
1365,0.3649333333333329
1366,0.3627866666666663
1367,0.3649333333333329
1368,0.3627866666666663
1369,0.3649333333333329
1370,0.36922666666666626
1371,0.36922666666666626
1372,0.36922666666666626
1373,0.36922666666666626
1374,0.3649333333333329
1375,0.3649333333333329
1376,0.3649333333333329
1377,0.3606399999999997
1378,0.358493333333333
1379,0.358493333333333
1380,0.3563466666666664
1381,0.35419999999999974
1382,0.3520533333333331
1383,0.3499066666666665
1384,0.33917333333333327
1385,0.3413199999999999
1386,0.33917333333333327
1387,0.33917333333333327
1388,0.33917333333333327
1389,0.33058666666666675
1390,0.3327333333333333
1391,0.32629333333333344
1392,0.3284400000000001
1393,0.33488
1394,0.33488
1395,0.3327333333333333
1396,0.3327333333333333
1397,0.3327333333333333
1398,0.33488
1399,0.3284400000000001
1400,0.3241466666666668
1401,0.31985333333333354
1402,0.3155600000000003
1403,0.3155600000000003
1404,0.31126666666666697
1405,0.31126666666666697
1406,0.3134133333333336
1407,0.3155600000000003
1408,0.31126666666666697
1409,0.31126666666666697
1410,0.31126666666666697
1411,0.3069733333333337
1412,0.3069733333333337
1413,0.3069733333333337
1414,0.3048266666666671
1415,0.30268000000000045
1416,0.30268000000000045
1417,0.30053333333333376
1418,0.2940933333333338
1419,0.29194666666666713
1420,0.29194666666666713
1421,0.28980000000000045
1422,0.28765333333333376
1423,0.28336000000000044
1424,0.27906666666666713
1425,0.27906666666666713
1426,0.2769200000000004
1427,0.2769200000000004
1428,0.26833333333333376
1429,0.27048000000000044
1430,0.27048000000000044
1431,0.26833333333333376
1432,0.2640400000000004
1433,0.2640400000000004
1434,0.26618666666666707
1435,0.2640400000000004
1436,0.26189333333333376
1437,0.2576000000000004
1438,0.25330666666666707
1439,0.2511600000000004
